CONTENT_LENGTH,WHOIS_UPDATED_DATE,WHOIS_REGDATE,WHOIS_COUNTRY,WHOIS_STATEPRO,SERVER,NUMBER_SPECIAL_CHARACTERS,Type
0.039231,0.266892,1,0.97619,0.154472,0.739496,0.184211,0.0
0.011113,0.168919,0.138358,0.97619,0.154472,0.109244,0.157895,0.0
0,0.222973,0.025872,0.97619,0.617886,0.52521,0.157895,0.0
0.002802,0.373311,0.374578,0.97619,0.154472,0.739496,0.184211,0.0
0.001486,0.320946,0.952756,0.166667,0.756098,0.109244,0.105263,0.0
0.004449,0.722973,0.673791,0.97619,0.154472,0.739496,0.131579,0.0
0.004685,0.836149,0.399325,0.97619,0.154472,0.021008,0.184211,0.0
0.000499,0.988176,0.251969,0.97619,0.178862,0.516807,0.131579,0.0
0.013463,0.527027,0.220472,0.97619,0.243902,0.02521,0.157895,0.0
0.014407,0.185811,0.149606,0.97619,0.186992,0.739496,0.131579,0.0
0.022598,0.288851,0.537683,0.690476,0.707317,0.743697,0.131579,0.0
0.010458,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.000353,0.679054,0.145107,0.97619,0.154472,0.021008,0.157895,0.0
0.014819,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.000499,0.494932,0.458943,0.047619,0.764228,0.516807,0.157895,0.0
0.000291,0.859797,0.868391,0.97619,0.154472,0.021008,0.157895,0.0
0.000499,0.35473,0.299213,0.97619,0.569106,0.516807,0.105263,0.0
0.001462,0.883446,0.791901,0.166667,0.756098,0.058824,0.105263,0.0
0.011298,0.942568,0.752531,0.214286,0.292683,0.848739,0.184211,0.0
0.10363,0.564189,0.392576,0.97619,0.536585,0.021008,0.210526,0.0
0.002346,0.728041,0.915636,0.97619,0.658537,0.743697,0.184211,0.0
0.000499,0.736486,0.987627,0.97619,0.065041,0.516807,0.131579,0.0
0.017744,0.119932,0.12036,0.97619,0.154472,0.676471,0.184211,0.0
0.001947,0.202703,0.699663,0.428571,0.333333,0.021008,0.105263,0.0
0.000347,0.31723,0.48234,0.97619,0.154472,0.021008,0.105263,0.0
0.026294,0.658784,0.776153,0.285714,0.130081,0.008403,0.157895,0.0
0.027017,0.733108,0.248594,0.97619,0.154472,0.021008,0.157895,0.0
0.018784,0.297297,0.294713,0.97619,0.227642,0.819328,0.131579,0.0
0.008897,0.491554,0.391451,0.97619,0.154472,0.857143,0.157895,0.0
0.001888,0.376689,0.658043,0.97619,0.065041,0.819328,0.157895,0.0
0.005825,0.885135,0.772778,0.690476,0.707317,0.256303,0.157895,0.0
0.000547,0.883446,0.721035,0.97619,0.227642,0.021008,0.105263,0.0
0.011305,0.119932,0.12036,0.97619,0.154472,0.605042,0.157895,0.0
0.008927,0.163851,0.151856,0.97619,0.065041,0.197479,0.157895,0.0
0.034961,0.758446,0.029246,0.97619,0.569106,0.941176,0.131579,0.0
0.002578,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.00069,0.566554,0.392576,0.97619,0.154472,0.382353,0.157895,0.0
0.026567,0.581081,0.246344,0.97619,0.154472,0.02521,0.157895,0.0
0.000499,0.410473,0.822272,0.97619,0.154472,0.516807,0.157895,0.0
0.000499,0.246622,0.822272,0.97619,0.886179,0.516807,0.131579,0.0
0.03158,0.202703,0.154106,0.97619,0.617886,0.739496,0.184211,0.0
0.010517,0.699324,0.655793,0.97619,0.154472,0.210084,0.184211,0.0
0.010252,0.722973,0.673791,0.97619,0.154472,0.739496,0.131579,0.0
0.002326,0.728041,0.915636,0.97619,0.658537,0.743697,0.131579,0.0
0.02588,0.285473,0.341957,0.809524,0.317073,0.743697,0.131579,0.0
0.01243,0.285473,0.217098,0.97619,0.154472,0.021008,0.131579,0.0
0.017253,0.947635,0.116985,0.97619,0.300813,0.113445,0.184211,0.0
0.010147,0.356419,0.330709,0.5,0.691057,0.37395,0.105263,0.0
0.000531,0.290541,0.537683,0.97619,0.154472,0.063025,0.131579,0.0
0.007902,0.096284,0.147357,0.97619,0.617886,0.428571,0.210526,0.0
0.038199,0.758446,0.029246,0.97619,0.569106,0.941176,0.157895,0.0
0.00036,0.75,0.380202,0.97619,0.617886,0.743697,0.157895,0.0
0.032415,0.974662,0.764904,0.97619,0.617886,0.021008,0.131579,0.0
0.036138,0.945946,0.890889,0.47619,0.788618,0.52521,0.157895,0.0
0.000499,0.372297,0.478065,0.97619,0.154472,0.516807,0.131579,0.0
0.018428,0.85473,0.932508,0.97619,0.178862,0.021008,0.157895,0.0
0.000371,0.472973,0.224972,0.97619,0.886179,0.021008,0.157895,0.0
0.001821,0.726351,0.683915,0.97619,0.154472,0.210084,0.052632,0.0
0.019819,0.27027,0.76153,0.97619,0.065041,0.743697,0.184211,0.0
0.011993,0.119932,0.12036,0.97619,0.154472,0.655462,0.210526,0.0
0.015833,0.511824,0.968504,0.97619,0.300813,0.021008,0.157895,0.0
0.013187,0.913851,0.908886,0.261905,0.739837,0.021008,0.184211,1.0
0.009183,0.890203,0.860517,0.97619,0.886179,0.819328,0.210526,1.0
0.087616,0.472973,0.285714,0.97619,0.617886,0.021008,0.184211,0.0
0.000089,0.525338,0.111361,0.97619,0.495935,0.021008,0.078947,0.0
0.000499,0.246622,0.822272,0.97619,0.886179,0.516807,0.131579,0.0
0.000499,0.494932,0.458943,0.047619,0.764228,0.516807,0.157895,0.0
0.004148,0.471284,0.814398,0.97619,0.300813,0.819328,0.105263,0.0
0.010442,0.491554,0.391451,0.97619,0.065041,0.857143,0.157895,0.0
0.32049,0.70777,0.775028,0.97619,0.154472,0.462185,0.131579,0.0
0.012462,0.212838,0.444319,0.97619,0.926829,0.739496,0.157895,0.0
0.087284,0.484797,0.296963,0.166667,0.756098,0.819328,0.157895,0.0
0.000531,0.233108,0.028121,0.97619,0.227642,0.063025,0.078947,0.0
0.000499,0.64527,0.295838,0.97619,0.154472,0.516807,0.184211,0.0
0.069438,0.076014,0.160855,0.166667,0.674797,0.743697,0.131579,0.0
0.000499,0.141892,0.202475,0.97619,0.178862,0.739496,0.105263,0.0
0.000499,0.658784,0.946007,0.97619,0.154472,0.516807,0.105263,0.0
0.0026,0.934122,0.565804,0.97619,0.065041,0.361345,0.131579,0.0
0.011823,0.119932,0.12036,0.97619,0.154472,0.60084,0.157895,0.0
0.008695,0.925676,0.272216,0.97619,0.154472,0.743697,0.157895,0.0
0.002392,0.204392,0.265467,0.97619,0.065041,0.831933,0.105263,0.0
0.034961,0.758446,0.029246,0.97619,0.569106,0.941176,0.157895,0.0
0.001816,0.758446,0.029246,0.97619,0.569106,0.941176,0.157895,0.0
0.139908,0.863176,0.903262,0.97619,0.918699,0.869748,0.184211,0.0
0.034961,0.758446,0.029246,0.97619,0.569106,0.941176,0.157895,0.0
0.014878,0.650338,0.895388,0.97619,0.065041,0.428571,0.157895,0.0
0.003469,0.423986,0.140607,0.97619,0.154472,0.739496,0.131579,0.0
0.000423,0.472973,0.224972,0.97619,0.886179,0.109244,0.157895,0.0
0.041521,0.663851,0.229471,0.97619,0.154472,0.542017,0.131579,0.0
0.00025,0.021959,0.878515,0.119048,0.601626,0.743697,0.184211,0.0
0.029886,0.275338,0.15973,0.97619,0.300813,0.386555,0.131579,0.0
0.00025,0.704392,0.48144,0.97619,0.918699,0.743697,0.157895,0.0
0.000499,0.515203,0.415073,0.97619,0.227642,0.739496,0.131579,0.0
0.000542,0.810811,0.899888,0.214286,0.98374,0.306723,0.131579,0.0
0.002578,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.011855,0.708108,0.469291,0.97619,0.154472,0.739496,0.157895,0.0
0.000499,0.515203,0.415073,0.97619,0.227642,0.739496,0.131579,0.0
0.014358,0.802365,0.782902,0.97619,0.065041,0.739496,0.210526,0.0
0.016989,0.015203,0.259843,0.333333,0.715447,0.142857,0.131579,0.0
0.0085,0.572635,0.316085,0.97619,0.154472,0.336134,0.157895,0.0
0.006895,0.608108,0.286839,0.97619,0.154472,0.407563,0.263158,0.0
0.019451,0.932432,0.645669,0.97619,0.154472,0.743697,0.105263,0.0
0.000499,0.494932,0.458943,0.047619,0.764228,0.516807,0.157895,0.0
0.000499,0.141892,0.202475,0.97619,0.178862,0.739496,0.105263,0.0
0.000616,0.472973,0.422947,0.97619,0.886179,0.840336,0.210526,0.0
0.000499,0.472973,0.224972,0.97619,0.886179,0.516807,0.210526,0.0
0.008148,0.510135,0.514061,0.97619,0.227642,0.021008,0.157895,0.0
0.019969,0.537162,0.509561,0.97619,0.227642,0.739496,0.157895,0.0
0.000499,0.204392,0.488189,0.97619,0.536585,0.529412,0.210526,0.0
0.000386,0.888514,0.110236,0.642857,1,0.428571,0.157895,0.0
0.037895,0.47973,0.385827,0.97619,0.926829,0.021008,0.131579,0.0
0.00025,0.021959,0.878515,0.119048,0.601626,0.743697,0.184211,0.0
0.000193,0.846284,0.434196,0.97619,0.682927,0.151261,0.157895,0.0
0.002327,0.728041,0.915636,0.97619,0.658537,0.743697,0.184211,0.0
0.008148,0.510135,0.514061,0.97619,0.227642,0.021008,0.157895,0.0
0.077853,0.064189,0.320585,0.97619,0.227642,0.428571,0.184211,0.0
0.030599,0.663851,0.229471,0.97619,0.154472,0.542017,0.131579,0.0
0.011309,0.526689,0.429471,0.97619,0.154472,0.827731,0.210526,0.0
0.000423,0.472973,0.224972,0.97619,0.886179,0.021008,0.157895,0.0
0.000305,0.398649,0.026997,0.380952,0.284553,0.021008,0.157895,0.0
0.003039,0.523311,0.447469,0.97619,0.154472,0.739496,0.157895,0.0
0.013098,0.400338,0.815523,0.97619,0.154472,0.428571,0.131579,0.0
0.000374,0.472973,0.224972,0.97619,0.886179,0.021008,0.157895,0.0
0.000499,0.826014,0.984252,0.190476,0.99187,0.516807,0.157895,0.0
0.03337,0.070946,0.195726,0.97619,0.154472,0.432773,0.131579,0.0
0.009863,0.322635,0.11811,0.97619,0.154472,0.743697,0.184211,0.0
0.013514,0.255068,0.820022,0.547619,0.382114,0.142857,0.131579,0.0
0.002802,0.373311,0.374578,0.97619,0.154472,0.739496,0.210526,0.0
0.003918,0.323311,0.235096,0.97619,0.154472,0.827731,0.157895,0.0
0.01543,0.069257,0.053993,0.97619,0.154472,0.021008,0.210526,0.0
0.003018,0.670608,0.653543,0.97619,0.300813,0.428571,0.157895,0.0
0.007522,0.932432,0.399325,0.166667,0.146341,0.743697,0.184211,0.0
0.000499,0.616554,0.834646,0.97619,0.723577,0.516807,0.105263,0.0
0.116714,0.923986,0.113611,0.166667,0.146341,0.021008,0.157895,0.0
0.062505,0.344595,0.392576,0.97619,0.617886,0.021008,0.157895,0.0
0.017744,0.119932,0.12036,0.97619,0.154472,0.579832,0.210526,0.0
0.030297,0.334459,0.174353,0.97619,0.154472,0.739496,0.157895,0.0
0.009943,0.976351,0.690664,0.357143,0.414634,0.529412,0.210526,0.0
0.156204,0.263514,0.228346,0.97619,0.154472,0.021008,0.184211,0.0
0.083845,0.85473,0.132733,0.97619,0.227642,0.428571,0.184211,0.0
0.016023,0.608108,0.528684,0.97619,0.154472,0.743697,0.157895,0.0
0.001269,0.184122,0.139483,0.97619,0.658537,0.10084,0.105263,0.0
0.038175,0.366554,0.094488,0.97619,0.918699,0.021008,0.210526,0.0
0.00081,0.081081,0.064117,0.285714,0.130081,0.021008,0.184211,1.0
0.000499,0.037162,0.973003,0.97619,0.065041,0.529412,0.131579,0.0
0.007048,0.662162,0.556805,0.97619,0.227642,0.394958,0.184211,0.0
0.060373,0.581081,0.246344,0.97619,0.154472,0.117647,0.184211,0.0
0.000537,0.47973,0.416198,0.97619,0.227642,0.428571,0.157895,0.0
0.00997,0.232432,0.52171,0.97619,0.154472,0.021008,0.131579,0.0
0.000017,0.716216,0.142857,0.97619,0.926829,0.529412,0.105263,0.0
0.018144,0.885135,0.384702,0.97619,0.926829,0.260504,0.157895,0.0
0.000418,0.815878,0.985377,0.97619,0.154472,0.021008,0.184211,0.0
0.002344,0.728041,0.915636,0.97619,0.658537,0.743697,0.184211,0.0
0.002692,0.1875,0.5973,0.97619,0.154472,0.021008,0.184211,0.0
0.012413,0.923986,0.2036,0.97619,0.154472,0.819328,0.105263,0.0
0.029773,0.758446,0.029246,0.97619,0.569106,0.941176,0.131579,0.0
0.000396,0.212838,0.444319,0.97619,0.926829,0.739496,0.157895,0.0
0.071728,0.758446,0.029246,0.97619,0.569106,0.941176,0.184211,0.0
0.000396,0.212838,0.444319,0.97619,0.926829,0.739496,0.157895,0.0
0.002659,0.733108,0.060742,0.97619,0.203252,0.021008,0.157895,0.0
0.013652,0.673986,0.611924,0.97619,0.154472,0.021008,0.157895,0.0
0.000411,0.033784,0.127109,0.97619,0.617886,0.021008,0.210526,0.0
0.021891,0.065878,0.707537,0.97619,0.926829,0.428571,0.210526,0.0
0.007402,0.608108,0.528684,0.97619,0.154472,0.743697,0.157895,0.0
0.038644,0.590203,0.644094,0.97619,0.154472,0.529412,0.236842,0.0
0.006695,0.984797,0.253093,0.97619,0.178862,0.819328,0.131579,0.0
0.010115,0.510135,0.514061,0.97619,0.227642,0.021008,0.210526,0.0
0.011993,0.119932,0.12036,0.97619,0.154472,0.663866,0.210526,0.0
0.018071,0.925676,0.272216,0.97619,0.154472,0.743697,0.184211,0.0
0.010115,0.510135,0.514061,0.97619,0.227642,0.021008,0.210526,0.0
0.032323,0.974662,0.764904,0.97619,0.617886,0.021008,0.184211,0.0
0.017351,0.119932,0.12036,0.97619,0.154472,0.596639,0.184211,0.0
0.01916,0.915541,0.80315,0.166667,0.674797,0.021008,0.210526,0.0
0.000377,0.359797,0.086614,0.97619,0.536585,0.315126,0.131579,0.0
0.000499,0.616554,0.55793,0.97619,0.723577,0.516807,0.105263,0.0
0.001078,0.472973,0.224972,0.97619,0.886179,0.109244,0.157895,0.0
0.000588,0.596284,0.136108,0.97619,0.154472,0.016807,0.157895,0.0
0.003376,0.810811,0.47694,0.452381,0.439024,0.201681,0.157895,0.0
0.000499,0.277027,0.592801,0.97619,0.154472,0.529412,0.157895,0.0
0.014301,0.70777,0.775028,0.97619,0.154472,0.462185,0.184211,0.0
0.005771,0.483108,0.446569,0.047619,0.764228,0.021008,0.184211,0.0
0.004123,0.440878,0.569179,0.97619,0.154472,0.428571,0.236842,0.0
0.011122,0.168919,0.138358,0.97619,0.154472,0.109244,0.184211,0.0
0.022342,0.119932,0.12036,0.97619,0.154472,0.726891,0.157895,0.0
0.012002,0.119932,0.12036,0.97619,0.154472,0.672269,0.210526,0.0
0.023974,0.432432,0.336333,0.97619,0.065041,0.021008,0.184211,0.0
0.000499,0.496959,0.582902,0.97619,0.154472,0.516807,0.157895,0.0
0.005174,0.268581,0.424072,0.97619,0.154472,0.428571,0.157895,0.0
0.000499,0.511824,0.730034,0.97619,0.926829,0.516807,0.131579,0.0
0.000531,0.091216,0.961755,0.97619,0.154472,0.063025,0.105263,0.0
0.015427,0.583108,0.623847,0.97619,0.154472,0.021008,0.184211,0.0
0.002854,0.222973,0.607424,0.97619,0.154472,0.516807,0.184211,0.0
0.113984,0.738176,0.35658,0.166667,0.674797,0.021008,0.236842,0.0
0.005352,0.29223,0.386952,0.97619,0.658537,0.021008,0.157895,0.0
0.066095,0.677365,0.190101,0.333333,0.715447,0.436975,0.157895,0.0
0.000499,0.472973,0.224972,0.97619,0.886179,0.516807,0.210526,0.0
0.01223,0.79223,0.853768,0.97619,0.300813,0.743697,0.184211,0.0
0.018502,0.722973,0.673791,0.97619,0.154472,0.739496,0.157895,0.0
0.028086,0.913851,0.065242,0.97619,0.926829,0.021008,0.131579,0.0
0.000499,0.616554,0.834646,0.97619,0.723577,0.516807,0.131579,0.0
0.000967,0.608108,0.286839,0.97619,0.154472,0.407563,0.131579,0.0
0.000493,0.65473,0.354331,0.97619,0.154472,0.067227,0.236842,0.0
0.009023,0.482432,0.323285,0.97619,0.154472,0.021008,0.157895,0.0
0.021577,0.810811,0.023622,0.97619,0.926829,0.852941,0.157895,0.0
0.006171,0.47973,0.449944,0.97619,0.154472,0.021008,0.210526,0.0
0.014506,0.402027,0.712036,0.952381,0.878049,0.87395,0.157895,0.0
0.029435,0.974662,0.764904,0.97619,0.617886,0.021008,0.210526,0.0
0.039387,0.758446,0.029246,0.97619,0.569106,0.941176,0.210526,0.0
0.034725,0.677365,0.15748,0.97619,0.154472,0.02521,0.131579,0.0
0.007062,0.886824,0.471316,0.452381,0.276423,0.021008,0.131579,0.0
0.080847,0.496622,0.524184,0.97619,0.585366,0.02521,0.157895,0.0
0.023534,0.805743,0.957255,0.97619,0.154472,0.739496,0.184211,0.0
0.031348,0.297297,0.294713,0.97619,0.154472,0.819328,0.157895,0.0
0.070579,0.758446,0.029246,0.97619,0.569106,0.941176,0.210526,0.0
0.014629,0.413851,0.608549,0.357143,0.520325,0.021008,0.157895,0.0
0.013246,0.758446,0.029246,0.97619,0.569106,0.941176,0.157895,0.0
0.000499,0.511824,0.730034,0.97619,0.926829,0.516807,0.131579,0.0
0.000499,0.347973,0.889764,0.666667,0.780488,0.529412,0.210526,0.0
0.049816,0.626689,0.736783,0.97619,0.845528,0.403361,0.210526,0.0
0.089822,0.195946,0.095613,0.97619,0.227642,0.428571,0.236842,0.0
0.000052,0.214527,0.24297,0.97619,0.227642,0.739496,0.157895,0.0
0.005899,0.441892,0.471541,0.97619,0.154472,0.52521,0.157895,0.0
0.039387,0.758446,0.029246,0.97619,0.569106,0.941176,0.184211,0.0
0.056028,0.623311,0.930259,0.97619,0.617886,0.021008,0.157895,0.0
0.020938,0.626689,0.617548,0.166667,0.674797,0.752101,0.184211,0.0
0.08616,0.608108,0.528684,0.97619,0.154472,0.743697,0.236842,0.0
0.150169,0.947635,0.116985,0.97619,0.300813,0.743697,0.236842,0.0
0.019462,0.722973,0.673791,0.97619,0.154472,0.739496,0.131579,0.0
0.041267,0.613176,0.656918,0.97619,0.178862,0.428571,0.184211,0.0
0.019005,0.121622,0.084364,0.97619,0.154472,0.117647,0.157895,0.0
0.022722,0.462838,0.525309,0.97619,0.926829,0.021008,0.236842,0.0
0.000508,0.628378,0.528009,0.97619,0.154472,0.117647,0.210526,0.0
0.001159,0.692568,0.826772,0.97619,0.203252,0.021008,0.184211,0.0
0.000377,0.472973,0.224972,0.97619,0.886179,0.021008,0.157895,0.0
0.061662,0.782095,0.634421,0.97619,0.617886,0.802521,0.157895,0.0
0.000089,0.055743,0.992126,0.97619,0.495935,0.021008,0.236842,1.0
0.022718,0.292905,0.137683,0.97619,0.154472,0.201681,0.210526,0.0
0.000902,0.608108,0.286839,0.97619,0.154472,0.407563,0.131579,0.0
0.039387,0.758446,0.029246,0.97619,0.569106,0.941176,0.184211,0.0
0.014486,0.375,0.00225,0.97619,0.211382,0.739496,0.157895,0.0
0.084604,0.880068,0.533183,0.97619,0.154472,0.428571,0.131579,0.0
0.000387,0.596284,0.687289,0.97619,0.154472,0.315126,0.184211,0.0
0.010376,0.900338,0.590551,0.166667,0.674797,0.428571,0.263158,0.0
0.000371,0.459459,0.917885,0.97619,0.211382,0.021008,0.157895,0.0
0.056327,0.216216,0.368954,0.97619,0.154472,0.021008,0.263158,0.0
0.001024,0.851351,0.112486,0.97619,0.065041,0.844538,0.236842,1.0
0.008445,0.608108,0.286839,0.97619,0.154472,0.407563,0.236842,0.0
0.020478,0.839527,0.47919,0.97619,0.154472,0.348739,0.184211,0.0
0.006839,0.685811,0.245219,0.97619,0.065041,0.193277,0.105263,0.0
0.083944,0.456081,0.624297,0.97619,0.227642,0.5,0.131579,0.0
0.000499,0.616554,0.834646,0.97619,0.723577,0.516807,0.105263,0.0
0.000547,0.209459,0.200225,0.97619,0.154472,0.021008,0.105263,0.0
0.005606,0.787162,0.885264,0.97619,0.341463,0.819328,0.131579,0.0
0.000488,0.467905,0.651294,0.97619,0.154472,0.021008,0.210526,0.0
0.000303,0.658784,0.040495,0.97619,0.227642,0.021008,0.184211,0.0
0.024246,0.974662,0.764904,0.97619,0.617886,0.021008,0.184211,0.0
0.007254,0.119932,0.12036,0.97619,0.154472,0.617647,0.236842,0.0
0.040226,0.006757,0.327334,0.97619,0.178862,0.021008,0.157895,0.0
0.019353,0.255068,0.098988,0.97619,0.617886,0.483193,0.210526,0.0
0.086622,0.815878,0.355456,0.97619,0.658537,0.02521,0.210526,0.0
0.020546,0.841216,0.289089,0.166667,0.674797,0.87395,0.210526,0.0
0.000403,0.472973,0.285714,0.97619,0.617886,0.021008,0.210526,0.0
0.005016,0.635135,0.145107,0.97619,0.154472,0.89916,0.184211,0.0
0.010466,0.008446,0.529809,0.809524,0.317073,0.495798,0.157895,0.0
0.035058,0.310811,0.886389,0.97619,0.495935,0.428571,0.184211,0.0
0.076594,0.608108,0.286839,0.97619,0.154472,0.407563,0.184211,0.0
0.019416,0.793919,0.344207,0.97619,0.617886,0.021008,0.236842,0.0
0.01453,0.27027,0.76153,0.97619,0.065041,0.743697,0.210526,0.0
0.028961,0.758446,0.029246,0.97619,0.569106,0.941176,0.263158,0.0
0.019257,0.119932,0.12036,0.97619,0.154472,0.651261,0.184211,0.0
0.033063,0.111486,0.146232,0.97619,0.569106,0.743697,0.236842,0.0
0.010485,0.072635,0.568054,0.97619,0.065041,0.743697,0.157895,0.0
0.009512,0.810811,0.43757,0.357143,0.268293,0.819328,0.157895,0.0
0.039387,0.758446,0.029246,0.97619,0.569106,0.941176,0.184211,0.0
0.000299,0.255068,0.250844,0.97619,0.723577,0.021008,0.210526,1.0
0.006058,0.70777,0.775028,0.97619,0.154472,0.462185,0.236842,0.0
0.02144,0.136824,0.131609,0.166667,0.674797,0.819328,0.210526,0.0
0.000382,0.777027,0.305962,0.97619,0.154472,0.218487,0.210526,0.0
0.00231,0.817568,0.579303,0.97619,0.658537,0.743697,0.184211,0.0
0.008445,0.608108,0.286839,0.97619,0.154472,0.407563,0.157895,0.0
0.019351,0.402027,0.712036,0.952381,0.878049,0.87395,0.157895,0.0
0.000499,0.138514,0.353206,0.690476,0.707317,0.844538,0.210526,0.0
0.039387,0.758446,0.029246,0.97619,0.569106,0.941176,0.184211,0.0
0.000423,0.472973,0.224972,0.97619,0.886179,0.021008,0.184211,0.0
0.017084,0.783784,0.928009,0.97619,0.154472,0.02521,0.157895,0.0
0.012222,0.722973,0.673791,0.97619,0.154472,0.739496,0.184211,0.0
0.000554,0.47973,0.849269,0.238095,0.195122,0.021008,0.184211,0.0
0.014853,0.608108,0.286839,0.97619,0.154472,0.407563,0.210526,0.0
0.070579,0.758446,0.029246,0.97619,0.569106,0.941176,0.184211,0.0
0.017707,0.709459,0.322835,0.97619,0.300813,0.743697,0.157895,0.0
0.006627,0.885135,0.017998,0.97619,0.154472,0.021008,0.157895,0.0
0.025468,0.255068,0.098988,0.97619,0.617886,0.483193,0.236842,0.0
0.051586,0.70777,0.775028,0.97619,0.154472,0.462185,0.236842,0.0
0.001199,0.288851,0,0.97619,0.154472,0.021008,0.184211,1.0
0.095453,0.564189,0.392576,0.97619,0.536585,0.021008,0.263158,0.0
0.100765,0.538851,0.04162,0.166667,0.674797,0.542017,0.210526,0.0
0.000499,0.437838,0.487064,0.97619,0.154472,0.516807,0.263158,0.0
0.000798,0.939189,0.478065,0.047619,0.764228,0.172269,0.236842,0.0
0.088388,0.172297,0.704162,0.97619,0.154472,0.428571,0.210526,0.0
0.013464,0.947635,0.116985,0.97619,0.300813,0.113445,0.236842,0.0
0.002909,0.390203,0.714286,0.97619,0.154472,0.159664,0.184211,0.0
0.018277,0.119932,0.12036,0.97619,0.154472,0.621849,0.184211,0.0
0.017554,0.506757,0.074241,0.97619,0.154472,0.004202,0.263158,0.0
0.083762,0.096284,0.705287,0.97619,0.154472,0.743697,0.263158,0.0
0.18278,0.445946,0.35883,0.166667,0.756098,0.521008,0.210526,0.0
0.01261,0.361486,0.434196,0.190476,0.99187,0.021008,0.210526,0.0
0.030591,0.33277,0.092238,0.690476,0.707317,0.743697,0.210526,0.0
0.000548,0.858108,0.07874,0.97619,0.617886,0.529412,0.131579,0.0
0.005534,0.579392,0.60135,0.97619,0.154472,0.021008,0.210526,0.0
0.000499,0.217905,0.209224,0.97619,0.902439,0.516807,0.210526,0.0
0.063791,0.401351,0.254218,0.97619,0.536585,0.529412,0.184211,0.0
0.020764,0.059122,0.211474,0.97619,0.918699,0.529412,0.236842,0.0
0.008078,0.810811,0.494938,0.97619,0.569106,0.827731,0.184211,0.0
0.035583,0.25,0.274466,0.97619,0.154472,0.743697,0.236842,0.0
0.000017,0.716216,0.142857,0.97619,0.926829,0.529412,0.210526,0.0
0.096947,0.810811,0.904387,0.97619,0.154472,0.743697,0.210526,0.0
0.000499,0.922297,0.669291,0.97619,0.682927,0.516807,0.026316,0.0
0.000499,0.195946,0.72216,0.97619,0.926829,0.428571,0.289474,0.0
0.01385,0.923986,0.600675,0.166667,0.674797,0.462185,0.236842,0.0
0.039387,0.758446,0.029246,0.97619,0.569106,0.941176,0.210526,0.0
0.018464,0.70777,0.775028,0.97619,0.154472,0.462185,0.210526,0.0
0.000052,0.285473,0.665917,0.166667,0.674797,0.739496,0.184211,0.0
0.020827,0.405405,0.287964,0.97619,0.154472,0.021008,0.184211,0.0
0.028388,0.815878,0.663667,0.690476,0.707317,0.865546,0.157895,0.0
0.00049,0.677365,0.190101,0.333333,0.715447,0.436975,0.184211,0.0
0.000519,0.312838,0.431946,0.97619,0.154472,0.743697,0.236842,0.0
0.006799,0.608108,0.286839,0.97619,0.154472,0.407563,0.157895,0.0
0.020677,0.528716,1,0.97619,0.154472,0.941176,0.236842,0.0
0.070579,0.758446,0.029246,0.97619,0.569106,0.941176,0.184211,0.0
0.020941,0.601351,0.604724,0.452381,0.829268,0.02521,0.157895,0.0
0.000499,0.788851,0.28234,0.97619,0.154472,0.529412,0.157895,0.0
0.000499,0.273649,0.419573,0.880952,0.04878,0.516807,0.263158,0.0
0.000499,0.949324,0.535433,0.166667,0.674797,0.428571,0.236842,0.0
0.048708,0.439189,0.407199,0.952381,0.878049,0.743697,0.236842,0.0
0.069665,0.733108,0.480315,0.97619,0.617886,0.147059,0.289474,0.0
0.004852,0.060811,0.869516,0.547619,0.382114,0.739496,0.184211,0.0
0.002854,0.777027,0.779528,0.97619,0.617886,0.516807,0.184211,0.0
0.000423,0.472973,0.224972,0.97619,0.886179,0.021008,0.184211,0.0
0.006614,0.498311,0.466817,0.97619,0.154472,0.277311,0.263158,0.0
0.014013,0.40473,0.367379,0.97619,0.154472,0.176471,0.210526,0.0
0.021705,0.059122,0.211474,0.97619,0.918699,0.529412,0.236842,0.0
0.067669,0.758446,0.029246,0.97619,0.569106,0.941176,0.184211,0.0
0.004342,0.023649,0.145107,0.071429,0.056911,0.168067,0.105263,0.0
0.05164,0.661486,0.626772,0.97619,0.154472,0.739496,0.263158,0.0
0.000559,0.47973,0.805399,0.238095,0.195122,0.021008,0.184211,0.0
0.002822,0.386824,0.012373,0.97619,0.154472,0.021008,0.210526,0.0
0.000499,0.097973,0.929134,0.190476,0.99187,0.983193,0.184211,0.0
0.023103,0.33277,0.092238,0.690476,0.707317,0.743697,0.236842,0.0
0.000434,0.300676,0.052868,0.97619,0.837398,0.02521,0.157895,0.0
0.001764,0.581081,0.926884,0.97619,0.585366,0.743697,0.157895,0.0
0.026702,0.197635,0.401575,0.97619,0.422764,0.428571,0.236842,0.0
0.020392,0.89527,0.84027,0.97619,0.723577,0.394958,0.315789,0.0
0.000423,0.472973,0.224972,0.97619,0.886179,0.109244,0.210526,0.0
0.049445,0.035473,0.67604,0.97619,0.617886,0.739496,0.236842,0.0
0.000745,0.734797,0.214848,0.97619,0.065041,0.743697,0.263158,0.0
0.000423,0.472973,0.224972,0.97619,0.886179,0.109244,0.210526,0.0
0.002678,0.472973,0.224972,0.97619,0.886179,0.109244,0.210526,0.0
