CONTENT_LENGTH,SOURCE_APP_BYTES,WHOIS_UPDATED_DATE,REMOTE_APP_PACKETS,WHOIS_REGDATE,WHOIS_COUNTRY,WHOIS_STATEPRO,Type
0.015833,0,0.511824,0,0.968504,0.97619,0.300813,0.0
0.013187,0.032087,0.913851,0.041277,0.908886,0.261905,0.739837,1.0
0.009183,0.00411,0.890203,0.011682,0.860517,0.97619,0.886179,1.0
0.087616,0,0.472973,0,0.285714,0.97619,0.617886,0.0
0.000089,0,0.525338,0,0.111361,0.97619,0.495935,0.0
0.000499,0,0.246622,0,0.822272,0.97619,0.886179,0.0
0.000499,0,0.494932,0,0.458943,0.047619,0.764228,0.0
0.004148,0.000118,0.471284,0.003115,0.814398,0.97619,0.300813,0.0
0.010442,0.000201,0.491554,0.003894,0.391451,0.97619,0.065041,0.0
0.32049,0.000215,0.70777,0.005452,0.775028,0.97619,0.154472,0.0
0.012462,0.000326,0.212838,0.007009,0.444319,0.97619,0.926829,0.0
0.087284,0.000213,0.484797,0.005452,0.296963,0.166667,0.756098,0.0
0.000531,0.000644,0.233108,0.009346,0.028121,0.97619,0.227642,0.0
0.000499,0.03068,0.64527,0.049065,0.295838,0.97619,0.154472,0.0
0.069438,0.000304,0.076014,0.006231,0.160855,0.166667,0.674797,0.0
0.000499,0.001088,0.141892,0.014019,0.202475,0.97619,0.178862,0.0
0.000499,0.003228,0.658784,0.01324,0.946007,0.97619,0.154472,0.0
0.0026,0.000202,0.934122,0.003894,0.565804,0.97619,0.065041,0.0
0.011823,0.01879,0.119932,0.041277,0.12036,0.97619,0.154472,0.0
0.008695,0.004208,0.925676,0.017913,0.272216,0.97619,0.154472,0.0
0.002392,0,0.204392,0,0.265467,0.97619,0.065041,0.0
0.034961,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.001816,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.139908,0,0.863176,0,0.903262,0.97619,0.918699,0.0
0.034961,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.014878,0,0.650338,0,0.895388,0.97619,0.065041,0.0
0.003469,0,0.423986,0,0.140607,0.97619,0.154472,0.0
0.000423,0,0.472973,0,0.224972,0.97619,0.886179,0.0
0.041521,0.003847,0.663851,0.01324,0.229471,0.97619,0.154472,0.0
0.00025,0,0.021959,0,0.878515,0.119048,0.601626,0.0
0.029886,0,0.275338,0,0.15973,0.97619,0.300813,0.0
0.00025,0,0.704392,0,0.48144,0.97619,0.918699,0.0
0.000499,0,0.515203,0,0.415073,0.97619,0.227642,0.0
0.000542,0,0.810811,0,0.899888,0.214286,0.98374,0.0
0.002578,0,0.722973,0,0.673791,0.97619,0.154472,0.0
0.011855,0,0.708108,0,0.469291,0.97619,0.154472,0.0
0.000499,0.000198,0.515203,0.004673,0.415073,0.97619,0.227642,0.0
0.014358,0.000373,0.802365,0.009346,0.782902,0.97619,0.065041,0.0
0.016989,0.000503,0.015203,0.012461,0.259843,0.333333,0.715447,0.0
0.0085,0.000432,0.572635,0.010125,0.316085,0.97619,0.154472,0.0
0.006895,0.002979,0.608108,0.01947,0.286839,0.97619,0.154472,0.0
0.019451,0.007324,0.932432,0.021028,0.645669,0.97619,0.154472,0.0
0.000499,0.004325,0.494932,0.018692,0.458943,0.047619,0.764228,0.0
0.000499,0.00112,0.141892,0.014798,0.202475,0.97619,0.178862,0.0
0.000616,0.000204,0.472973,0.003894,0.422947,0.97619,0.886179,0.0
0.000499,0.014483,0.472973,0.024922,0.224972,0.97619,0.886179,0.0
0.008148,0.007082,0.510135,0.017134,0.514061,0.97619,0.227642,0.0
0.019969,0.018263,0.537162,0.03972,0.509561,0.97619,0.227642,0.0
0.000499,0.000643,0.204392,0.010903,0.488189,0.97619,0.536585,0.0
0.000386,0.001167,0.888514,0.010125,0.110236,0.642857,1,0.0
0.037895,0.006708,0.47973,0.011682,0.385827,0.97619,0.926829,0.0
0.00025,0.00373,0.021959,0.018692,0.878515,0.119048,0.601626,0.0
0.000193,0.014293,0.846284,0.035826,0.434196,0.97619,0.682927,0.0
0.002327,0,0.728041,0,0.915636,0.97619,0.658537,0.0
0.008148,0,0.510135,0,0.514061,0.97619,0.227642,0.0
0.077853,0.00233,0.064189,0.012461,0.320585,0.97619,0.227642,0.0
0.030599,0.004299,0.663851,0.017913,0.229471,0.97619,0.154472,0.0
0.011309,0,0.526689,0,0.429471,0.97619,0.154472,0.0
0.000423,0,0.472973,0,0.224972,0.97619,0.886179,0.0
0.000305,0.000317,0.398649,0.005452,0.026997,0.380952,0.284553,0.0
0.003039,0,0.523311,0,0.447469,0.97619,0.154472,0.0
0.013098,0,0.400338,0,0.815523,0.97619,0.154472,0.0
0.000374,0,0.472973,0,0.224972,0.97619,0.886179,0.0
0.000499,0,0.826014,0,0.984252,0.190476,0.99187,0.0
0.03337,0.000311,0.070946,0.007788,0.195726,0.97619,0.154472,0.0
0.009863,0.000279,0.322635,0.007009,0.11811,0.97619,0.154472,0.0
0.013514,0.0003,0.255068,0.007009,0.820022,0.547619,0.382114,0.0
0.002802,0.000121,0.373311,0.003115,0.374578,0.97619,0.154472,0.0
0.003918,0.000121,0.323311,0.003115,0.235096,0.97619,0.154472,0.0
0.01543,0.000576,0.069257,0.008567,0.053993,0.97619,0.154472,0.0
0.003018,0.011446,0.670608,0.031931,0.653543,0.97619,0.300813,0.0
0.007522,0.000296,0.932432,0.006231,0.399325,0.166667,0.146341,0.0
0.000499,0.004446,0.616554,0.005452,0.834646,0.97619,0.723577,0.0
0.116714,0.017308,0.923986,0.027259,0.113611,0.166667,0.146341,0.0
0.062505,0.083562,0.344595,0.061526,0.392576,0.97619,0.617886,0.0
0.017744,0.021825,0.119932,0.034268,0.12036,0.97619,0.154472,0.0
0.030297,0.030339,0.334459,0.042056,0.174353,0.97619,0.154472,0.0
0.009943,0.003983,0.976351,0.020249,0.690664,0.357143,0.414634,0.0
0.156204,0.111184,0.263514,0.104361,0.228346,0.97619,0.154472,0.0
0.083845,0.000238,0.85473,0.004673,0.132733,0.97619,0.227642,0.0
0.016023,0.003969,0.608108,0.014019,0.528684,0.97619,0.154472,0.0
0.001269,0,0.184122,0,0.139483,0.97619,0.658537,0.0
0.038175,0,0.366554,0,0.094488,0.97619,0.918699,0.0
0.00081,0.00006,0.081081,0.001558,0.064117,0.285714,0.130081,1.0
0.000499,0,0.037162,0,0.973003,0.97619,0.065041,0.0
0.007048,0,0.662162,0,0.556805,0.97619,0.227642,0.0
0.060373,0,0.581081,0,0.246344,0.97619,0.154472,0.0
0.000537,0,0.47973,0,0.416198,0.97619,0.227642,0.0
0.00997,0,0.232432,0,0.52171,0.97619,0.154472,0.0
0.000017,0,0.716216,0,0.142857,0.97619,0.926829,0.0
0.018144,0.003898,0.885135,0.018692,0.384702,0.97619,0.926829,0.0
0.000418,0.001226,0.815878,0.017134,0.985377,0.97619,0.154472,0.0
0.002344,0.000183,0.728041,0.004673,0.915636,0.97619,0.658537,0.0
0.002692,0.000213,0.1875,0.005452,0.5973,0.97619,0.154472,0.0
0.012413,0.000311,0.923986,0.007788,0.2036,0.97619,0.154472,0.0
0.029773,0.000247,0.758446,0.006231,0.029246,0.97619,0.569106,0.0
0.000396,0.000118,0.212838,0.003115,0.444319,0.97619,0.926829,0.0
0.071728,0.000359,0.758446,0.007788,0.029246,0.97619,0.569106,0.0
0.000396,0.000471,0.212838,0.011682,0.444319,0.97619,0.926829,0.0
0.002659,0.000149,0.733108,0.003894,0.060742,0.97619,0.203252,0.0
0.013652,0.009087,0.673986,0.028037,0.611924,0.97619,0.154472,0.0
0.000411,0.000738,0.033784,0.010125,0.127109,0.97619,0.617886,0.0
0.021891,0.012672,0.065878,0.031153,0.707537,0.97619,0.926829,0.0
0.007402,0.017945,0.608108,0.027259,0.528684,0.97619,0.154472,0.0
0.038644,0,0.590203,0,0.644094,0.97619,0.154472,0.0
0.006695,0,0.984797,0,0.253093,0.97619,0.178862,0.0
0.010115,0.00096,0.510135,0.010125,0.514061,0.97619,0.227642,0.0
0.011993,0,0.119932,0,0.12036,0.97619,0.154472,0.0
0.018071,0,0.925676,0,0.272216,0.97619,0.154472,0.0
0.010115,0,0.510135,0,0.514061,0.97619,0.227642,0.0
0.032323,0,0.974662,0,0.764904,0.97619,0.617886,0.0
0.017351,0,0.119932,0,0.12036,0.97619,0.154472,0.0
0.01916,0,0.915541,0,0.80315,0.166667,0.674797,0.0
0.000377,0,0.359797,0,0.086614,0.97619,0.536585,0.0
0.000499,0,0.616554,0,0.55793,0.97619,0.723577,0.0
0.001078,0.001071,0.472973,0.014798,0.224972,0.97619,0.886179,0.0
0.000588,0.001223,0.596284,0.016355,0.136108,0.97619,0.154472,0.0
0.003376,0.015852,0.810811,0.028816,0.47694,0.452381,0.439024,0.0
0.000499,0,0.277027,0,0.592801,0.97619,0.154472,0.0
0.014301,0,0.70777,0,0.775028,0.97619,0.154472,0.0
0.005771,0,0.483108,0,0.446569,0.047619,0.764228,0.0
0.004123,0.010195,0.440878,0.017134,0.569179,0.97619,0.154472,0.0
0.011122,0,0.168919,0,0.138358,0.97619,0.154472,0.0
0.022342,0,0.119932,0,0.12036,0.97619,0.154472,0.0
0.012002,0,0.119932,0,0.12036,0.97619,0.154472,0.0
0.023974,0,0.432432,0,0.336333,0.97619,0.065041,0.0
0.000499,0.013616,0.496959,0.03271,0.582902,0.97619,0.154472,0.0
0.005174,0.000231,0.268581,0.004673,0.424072,0.97619,0.154472,0.0
0.000499,0.000118,0.511824,0.003115,0.730034,0.97619,0.926829,0.0
0.000531,0.000217,0.091216,0.005452,0.961755,0.97619,0.154472,0.0
0.015427,0.025596,0.583108,0.03972,0.623847,0.97619,0.154472,0.0
0.002854,0.0995,0.222973,0.096573,0.607424,0.97619,0.154472,0.0
0.113984,0.00144,0.738176,0.01947,0.35658,0.166667,0.674797,0.0
0.005352,0.008575,0.29223,0.018692,0.386952,0.97619,0.658537,0.0
0.066095,0.022919,0.677365,0.035826,0.190101,0.333333,0.715447,0.0
0.000499,0.011635,0.472973,0.034268,0.224972,0.97619,0.886179,0.0
0.01223,0.001653,0.79223,0.017134,0.853768,0.97619,0.300813,0.0
0.018502,0.006523,0.722973,0.021807,0.673791,0.97619,0.154472,0.0
0.028086,0.000358,0.913851,0.006231,0.065242,0.97619,0.926829,0.0
0.000499,0.012062,0.616554,0.025701,0.834646,0.97619,0.723577,0.0
0.000967,0.01824,0.608108,0.028037,0.286839,0.97619,0.154472,0.0
0.000493,0.144996,0.65473,0.169003,0.354331,0.97619,0.154472,0.0
0.009023,0.007906,0.482432,0.01947,0.323285,0.97619,0.154472,0.0
0.021577,0,0.810811,0,0.023622,0.97619,0.926829,0.0
0.006171,0,0.47973,0,0.449944,0.97619,0.154472,0.0
0.014506,0,0.402027,0,0.712036,0.952381,0.878049,0.0
0.029435,0,0.974662,0,0.764904,0.97619,0.617886,0.0
0.039387,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.034725,0,0.677365,0,0.15748,0.97619,0.154472,0.0
0.007062,0.000369,0.886824,0.007009,0.471316,0.452381,0.276423,0.0
0.080847,0.000119,0.496622,0.003115,0.524184,0.97619,0.585366,0.0
0.023534,0.000277,0.805743,0.007009,0.957255,0.97619,0.154472,0.0
0.031348,0.000273,0.297297,0.007009,0.294713,0.97619,0.154472,0.0
0.070579,0.000667,0.758446,0.01324,0.029246,0.97619,0.569106,0.0
0.014629,0.000927,0.413851,0.012461,0.608549,0.357143,0.520325,0.0
0.013246,0.006272,0.758446,0.03271,0.029246,0.97619,0.569106,0.0
0.000499,0.00983,0.511824,0.022586,0.730034,0.97619,0.926829,0.0
0.000499,0.001516,0.347973,0.018692,0.889764,0.666667,0.780488,0.0
0.049816,0,0.626689,0,0.736783,0.97619,0.845528,0.0
0.089822,0,0.195946,0,0.095613,0.97619,0.227642,0.0
0.000052,0,0.214527,0,0.24297,0.97619,0.227642,0.0
0.005899,0,0.441892,0,0.471541,0.97619,0.154472,0.0
0.039387,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.056028,0,0.623311,0,0.930259,0.97619,0.617886,0.0
0.020938,0.001473,0.626689,0.020249,0.617548,0.166667,0.674797,0.0
0.08616,0.000183,0.608108,0.004673,0.528684,0.97619,0.154472,0.0
0.150169,0.000463,0.947635,0.010903,0.116985,0.97619,0.300813,0.0
0.019462,0.021458,0.722973,0.042056,0.673791,0.97619,0.154472,0.0
0.041267,0.000843,0.613176,0.009346,0.656918,0.97619,0.178862,0.0
0.019005,0.006939,0.121622,0.017913,0.084364,0.97619,0.154472,0.0
0.022722,0.460177,0.462838,0.344237,0.525309,0.97619,0.926829,0.0
0.000508,0.016556,0.628378,0.02648,0.528009,0.97619,0.154472,0.0
0.001159,0.008409,0.692568,0.028816,0.826772,0.97619,0.203252,0.0
0.000377,0,0.472973,0,0.224972,0.97619,0.886179,0.0
0.061662,0,0.782095,0,0.634421,0.97619,0.617886,0.0
0.000089,0.003545,0.055743,0.014019,0.992126,0.97619,0.495935,1.0
0.022718,0,0.292905,0,0.137683,0.97619,0.154472,0.0
0.000902,0,0.608108,0,0.286839,0.97619,0.154472,0.0
0.039387,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.014486,0.000119,0.375,0.003115,0.00225,0.97619,0.211382,0.0
0.084604,0.000213,0.880068,0.005452,0.533183,0.97619,0.154472,0.0
0.000387,0.000877,0.596284,0.011682,0.687289,0.97619,0.154472,0.0
0.010376,0,0.900338,0,0.590551,0.166667,0.674797,0.0
0.000371,0,0.459459,0,0.917885,0.97619,0.211382,0.0
0.056327,0,0.216216,0,0.368954,0.97619,0.154472,0.0
0.001024,0.000971,0.851351,0.01324,0.112486,0.97619,0.065041,1.0
0.008445,0,0.608108,0,0.286839,0.97619,0.154472,0.0
0.020478,0,0.839527,0,0.47919,0.97619,0.154472,0.0
0.006839,0,0.685811,0,0.245219,0.97619,0.065041,0.0
0.083944,0,0.456081,0,0.624297,0.97619,0.227642,0.0
0.000499,0.011283,0.616554,0.024922,0.834646,0.97619,0.723577,0.0
0.000547,0.00023,0.209459,0.005452,0.200225,0.97619,0.154472,0.0
0.005606,0.000343,0.787162,0.008567,0.885264,0.97619,0.341463,0.0
0.000488,0.000279,0.467905,0.007009,0.651294,0.97619,0.154472,0.0
0.000303,0.000824,0.658784,0.010903,0.040495,0.97619,0.227642,0.0
0.024246,0.001692,0.974662,0.017134,0.764904,0.97619,0.617886,0.0
0.007254,0.018212,0.119932,0.046729,0.12036,0.97619,0.154472,0.0
0.040226,0.002716,0.006757,0.018692,0.327334,0.97619,0.178862,0.0
0.019353,0.014406,0.255068,0.02648,0.098988,0.97619,0.617886,0.0
0.086622,0.001113,0.815878,0.014019,0.355456,0.97619,0.658537,0.0
0.020546,0,0.841216,0,0.289089,0.166667,0.674797,0.0
0.000403,0,0.472973,0,0.285714,0.97619,0.617886,0.0
0.005016,0,0.635135,0,0.145107,0.97619,0.154472,0.0
0.010466,0.004479,0.008446,0.017913,0.529809,0.809524,0.317073,0.0
0.035058,0.000329,0.310811,0.008567,0.886389,0.97619,0.495935,0.0
0.076594,0.000215,0.608108,0.005452,0.286839,0.97619,0.154472,0.0
0.019416,0.001765,0.793919,0.021807,0.344207,0.97619,0.617886,0.0
0.01453,0.007766,0.27027,0.01947,0.76153,0.97619,0.065041,0.0
0.028961,0.024003,0.758446,0.042835,0.029246,0.97619,0.569106,0.0
0.019257,0.018303,0.119932,0.035047,0.12036,0.97619,0.154472,0.0
0.033063,0.033793,0.111486,0.044393,0.146232,0.97619,0.569106,0.0
0.010485,0.035591,0.072635,0.045171,0.568054,0.97619,0.065041,0.0
0.009512,0,0.810811,0,0.43757,0.357143,0.268293,0.0
0.039387,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.000299,0.000723,0.255068,0.009346,0.250844,0.97619,0.723577,1.0
0.006058,0,0.70777,0,0.775028,0.97619,0.154472,0.0
0.02144,0,0.136824,0,0.131609,0.166667,0.674797,0.0
0.000382,0.001006,0.777027,0.016355,0.305962,0.97619,0.154472,0.0
0.00231,0,0.817568,0,0.579303,0.97619,0.658537,0.0
0.008445,0,0.608108,0,0.286839,0.97619,0.154472,0.0
0.019351,0,0.402027,0,0.712036,0.952381,0.878049,0.0
0.000499,0.000581,0.138514,0.007788,0.353206,0.690476,0.707317,0.0
0.039387,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.000423,0.000118,0.472973,0.003115,0.224972,0.97619,0.886179,0.0
0.017084,0.000118,0.783784,0.003115,0.928009,0.97619,0.154472,0.0
0.012222,0.021322,0.722973,0.038941,0.673791,0.97619,0.154472,0.0
0.000554,0.008945,0.47973,0.020249,0.849269,0.238095,0.195122,0.0
0.014853,0.003356,0.608108,0.015576,0.286839,0.97619,0.154472,0.0
0.070579,0.008196,0.758446,0.023364,0.029246,0.97619,0.569106,0.0
0.017707,0.009111,0.709459,0.017913,0.322835,0.97619,0.300813,0.0
0.006627,0.003007,0.885135,0.023364,0.017998,0.97619,0.154472,0.0
0.025468,0.01458,0.255068,0.025701,0.098988,0.97619,0.617886,0.0
0.051586,0,0.70777,0,0.775028,0.97619,0.154472,0.0
0.001199,0.007524,0.288851,0.01324,0,0.97619,0.154472,1.0
0.095453,0,0.564189,0,0.392576,0.97619,0.536585,0.0
0.100765,0,0.538851,0,0.04162,0.166667,0.674797,0.0
0.000499,0,0.437838,0,0.487064,0.97619,0.154472,0.0
0.000798,0,0.939189,0,0.478065,0.047619,0.764228,0.0
0.088388,0,0.172297,0,0.704162,0.97619,0.154472,0.0
0.013464,0,0.947635,0,0.116985,0.97619,0.300813,0.0
0.002909,0.001007,0.390203,0.011682,0.714286,0.97619,0.154472,0.0
0.018277,0,0.119932,0,0.12036,0.97619,0.154472,0.0
0.017554,0.01788,0.506757,0.035047,0.074241,0.97619,0.154472,0.0
0.083762,0.000273,0.096284,0.007009,0.705287,0.97619,0.154472,0.0
0.18278,0.000309,0.445946,0.007788,0.35883,0.166667,0.756098,0.0
0.01261,0.000245,0.361486,0.006231,0.434196,0.190476,0.99187,0.0
0.030591,0.00036,0.33277,0.009346,0.092238,0.690476,0.707317,0.0
0.000548,0.027975,0.858108,0.038941,0.07874,0.97619,0.617886,0.0
0.005534,0.015016,0.579392,0.025701,0.60135,0.97619,0.154472,0.0
0.000499,0.000762,0.217905,0.009346,0.209224,0.97619,0.902439,0.0
0.063791,0.000433,0.401351,0.009346,0.254218,0.97619,0.536585,0.0
0.020764,0.023086,0.059122,0.041277,0.211474,0.97619,0.918699,0.0
0.008078,0.003616,0.810811,0.021028,0.494938,0.97619,0.569106,0.0
0.035583,0,0.25,0,0.274466,0.97619,0.154472,0.0
0.000017,0,0.716216,0,0.142857,0.97619,0.926829,0.0
0.096947,0,0.810811,0,0.904387,0.97619,0.154472,0.0
0.000499,0,0.922297,0,0.669291,0.97619,0.682927,0.0
0.000499,0,0.195946,0,0.72216,0.97619,0.926829,0.0
0.01385,0,0.923986,0,0.600675,0.166667,0.674797,0.0
0.039387,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.018464,0.051245,0.70777,0.063863,0.775028,0.97619,0.154472,0.0
0.000052,0.026922,0.285473,0.03972,0.665917,0.166667,0.674797,0.0
0.020827,0.004223,0.405405,0.027259,0.287964,0.97619,0.154472,0.0
0.028388,0.015011,0.815878,0.024922,0.663667,0.690476,0.707317,0.0
0.00049,0.013596,0.677365,0.017913,0.190101,0.333333,0.715447,0.0
0.000519,0.006296,0.312838,0.021807,0.431946,0.97619,0.154472,0.0
0.006799,0.006864,0.608108,0.027259,0.286839,0.97619,0.154472,0.0
0.020677,0.003228,0.528716,0.017913,1,0.97619,0.154472,0.0
0.070579,0.04048,0.758446,0.059969,0.029246,0.97619,0.569106,0.0
0.020941,0.000848,0.601351,0.008567,0.604724,0.452381,0.829268,0.0
0.000499,0,0.788851,0,0.28234,0.97619,0.154472,0.0
0.000499,0,0.273649,0,0.419573,0.880952,0.04878,0.0
0.000499,0,0.949324,0,0.535433,0.166667,0.674797,0.0
0.048708,0,0.439189,0,0.407199,0.952381,0.878049,0.0
0.069665,0,0.733108,0,0.480315,0.97619,0.617886,0.0
0.004852,0,0.060811,0,0.869516,0.547619,0.382114,0.0
0.002854,0,0.777027,0,0.779528,0.97619,0.617886,0.0
0.000423,0,0.472973,0,0.224972,0.97619,0.886179,0.0
0.006614,0.019887,0.498311,0.040498,0.466817,0.97619,0.154472,0.0
0.014013,0.000555,0.40473,0.012461,0.367379,0.97619,0.154472,0.0
0.021705,0.000242,0.059122,0.006231,0.211474,0.97619,0.918699,0.0
0.067669,0.005392,0.758446,0.025701,0.029246,0.97619,0.569106,0.0
0.004342,0.002871,0.023649,0.020249,0.145107,0.071429,0.056911,0.0
0.05164,0.008671,0.661486,0.021807,0.626772,0.97619,0.154472,0.0
0.000559,0.009208,0.47973,0.022586,0.805399,0.238095,0.195122,0.0
0.002822,0.000812,0.386824,0.012461,0.012373,0.97619,0.154472,0.0
0.000499,0.061264,0.097973,0.079439,0.929134,0.190476,0.99187,0.0
0.023103,0,0.33277,0,0.092238,0.690476,0.707317,0.0
0.000434,0,0.300676,0,0.052868,0.97619,0.837398,0.0
0.001764,0,0.581081,0,0.926884,0.97619,0.585366,0.0
0.026702,0,0.197635,0,0.401575,0.97619,0.422764,0.0
0.020392,0,0.89527,0,0.84027,0.97619,0.723577,0.0
0.000423,0,0.472973,0,0.224972,0.97619,0.886179,0.0
0.049445,0,0.035473,0,0.67604,0.97619,0.617886,0.0
0.000745,0,0.734797,0,0.214848,0.97619,0.065041,0.0
0.000423,0,0.472973,0,0.224972,0.97619,0.886179,0.0
0.002678,0.018429,0.472973,0.02648,0.224972,0.97619,0.886179,0.0
0.000508,0,0.77027,0,0.726659,0.97619,0.154472,0.0
0.068525,0.226239,0.5,0.216511,0.99775,0.166667,0.674797,0.0
0.019233,0.000616,0.601351,0.014798,0.36333,0.97619,0.300813,0.0
0.005659,0.000149,0.70777,0.003894,0.775028,0.97619,0.154472,0.0
0.0284,0.000443,0.103041,0.010903,0.850394,0.5,0.853659,0.0
0.005531,0.01631,0.881757,0.028037,0.357705,0.97619,0.154472,0.0
0.027582,0.012923,0.756757,0.01947,0.95838,0.97619,0.154472,0.0
0.029111,0.042398,0.586149,0.037383,0.674916,0.97619,0.495935,0.0
0.037491,0.03819,0.758446,0.046729,0.029246,0.97619,0.569106,0.0
0.012002,0,0.119932,0,0.12036,0.97619,0.154472,0.0
0.01043,0.001165,0.673986,0.01324,0.463442,0.761905,0.390244,1.0
0.000499,0,0.47973,0,0.388076,0.97619,0.723577,0.0
0.072211,0.00006,0.663851,0.001558,0.245219,0.97619,0.154472,0.0
0.039387,0.000149,0.758446,0.003894,0.029246,0.97619,0.569106,0.0
0.000499,0.000233,0.521959,0.004673,0.71766,0.166667,0.796748,0.0
0.032627,0.000988,0.743243,0.010125,0.727784,0.97619,0.585366,0.0
0.003541,0.004377,0.25,0.017913,0.768279,0.97619,0.845528,0.0
0.000297,0.000329,0.432432,0.007009,0.397075,0.97619,0.723577,1.0
0.012964,0,0.70777,0,0.775028,0.97619,0.154472,0.0
0.011878,0.015728,0.027027,0.030374,0.500562,0.97619,0.585366,0.0
0.007271,0.000181,0.119932,0.004673,0.12036,0.97619,0.154472,0.0
0.000499,0.003289,0.658784,0.014798,0.946007,0.97619,0.154472,0.0
0.00213,0.006272,0.418919,0.03271,0.204724,0.97619,0.154472,0.0
0.055386,0,0.684122,0,0.247469,0.97619,0.926829,0.0
0.005039,0,0.263514,0,0.227222,0.97619,0.227642,0.0
0.141981,0.000215,0.445946,0.005452,0.35883,0.166667,0.756098,0.0
0.019049,0.025844,0.805743,0.044393,0.957255,0.97619,0.154472,0.0
0.000499,0.011361,0.420608,0.023364,0.372328,0.97619,0.154472,0.0
0.000499,0.000987,0.492905,0.014798,0.183352,0.97619,0.154472,0.0
0.014897,0,0.802365,0,0.727784,0.97619,0.00813,0.0
0.027294,0,0.741554,0,0.367829,0.97619,0.154472,0.0
0.000499,0.000247,0.246622,0.006231,0.822272,0.97619,0.886179,0.0
0.003011,0.000481,0.472973,0.011682,0.224972,0.97619,0.886179,0.0
0.000499,0.000215,0.797297,0.005452,0.232846,0.97619,0.178862,0.0
0.022185,0.020101,0.940878,0.028037,0.883015,0.97619,0.154472,0.0
0.034515,0.013338,0.70777,0.023364,0.775028,0.97619,0.154472,0.0
0.097109,0.011956,0.766892,0.031153,0.677165,0.97619,0.918699,0.0
0.014913,0.006678,0.608108,0.024143,0.286839,0.97619,0.154472,0.0
0.03565,0,0.472973,0,0.285714,0.97619,0.617886,0.0
0.013157,0.001024,0.197635,0.01324,0.401575,0.97619,0.422764,0.0
0.087422,0,0.119932,0,0.12036,0.97619,0.154472,0.0
0.021786,0.000559,0.376689,0.014019,0.913386,0.97619,0.926829,0.0
0.00002,0.00006,0.298986,0.001558,0.156355,0.5,0.861789,0.0
0.014344,0.000439,0.70777,0.010903,0.775028,0.97619,0.154472,0.0
0.043908,0.000279,0.863176,0.007009,0.058493,0.97619,0.617886,0.0
0.000014,0.000273,0.190878,0.007009,0.309336,0.97619,0.211382,0.0
0.017744,0.015966,0.119932,0.036604,0.12036,0.97619,0.154472,0.0
0.035647,0.015288,0.472973,0.031931,0.285714,0.97619,0.617886,0.0
0.021112,0.008937,0.684122,0.018692,0.247469,0.97619,0.926829,0.0
0.000017,0.047219,0.716216,0.050623,0.142857,0.97619,0.926829,0.0
0.039387,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.000423,0,0.472973,0,0.224972,0.97619,0.886179,0.0
0.004225,0.003114,0.290541,0.024143,0.510686,0.97619,0.154472,0.0
0.001918,0,0.108108,0,0.490439,0.97619,0.073171,0.0
0.010393,0,0.559122,0,0.530934,0.166667,0.756098,0.0
0.006367,0,0.951014,0,0.709786,0.97619,0.723577,0.0
0.082278,0,0.459459,0,0.577053,0.97619,0.585366,0.0
0.072216,0,0.663851,0,0.245219,0.97619,0.926829,0.0
0.016198,0.000245,0.280405,0.006231,0.276715,0.97619,0.065041,0.0
0.017856,0.00112,0.733108,0.014798,0.350956,0.97619,0.300813,0.0
0.0162,0.000268,0.096284,0.005452,0.566929,0.97619,0.154472,0.0
0.011151,0,0.047297,0,0.789651,0.97619,0.154472,0.0
0.000725,0,0.810811,0,0.496063,0.97619,0.154472,0.0
0.058757,0.020499,0.70777,0.033489,0.775028,0.97619,0.154472,0.0
0.092334,0,0.805743,0,0.957255,0.97619,0.154472,0.0
0.000967,0.011757,0.608108,0.044393,0.286839,0.97619,0.154472,0.0
0.013275,0.002411,0.376689,0.011682,0.266592,0.142857,0.121951,0.0
0.000499,0.000213,0.616554,0.005452,0.834646,0.97619,0.154472,0.0
0.015182,0.006126,0.719595,0.015576,0.337458,0.97619,0.154472,0.0
0.000499,0.003571,0.733108,0.017913,0.944882,0.97619,0.154472,0.0
0.055614,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.017444,0,0.70777,0,0.775028,0.97619,0.154472,0.0
0.000363,0,0.846284,0,0.04162,0.97619,0.065041,0.0
0.000991,0.00006,0.179054,0.001558,0.301462,0.97619,0.154472,1.0
0.000991,0.00006,0.179054,0.001558,0.301462,0.97619,0.154472,1.0
0.016214,0.031606,0.70777,0.05919,0.775028,0.97619,0.154472,0.0
0.000328,0.003621,0.552365,0.011682,0.898763,0.97619,0.666667,0.0
0.000499,0.000089,0.246622,0.002336,0.822272,0.97619,0.886179,0.0
0.012867,0.01462,0.646284,0.049844,0.425422,0.97619,0.154472,0.0
0.000499,0.005168,0.652027,0.021028,0.539933,0.97619,0.617886,0.0
0.023749,0.002656,0.065878,0.017913,0.893138,0.97619,0.926829,0.0
